id,purchase_order_id,product_id,requested_quantity,received_quantity,unit_price,created_at,updated_at
1323,1323,8,225.0,225.0,4.88,2026-06-04T00:00:00+00:00,2026-06-12T00:00:00+00:00
1324,1324,32,270.0,270.0,3.38,2026-06-04T00:00:00+00:00,2026-06-12T00:00:00+00:00
1325,1325,80,150.0,150.0,113.63,2026-06-05T00:00:00+00:00,2026-06-11T00:00:00+00:00
1326,1326,89,450.0,450.0,70.8,2026-06-05T00:00:00+00:00,2026-06-13T00:00:00+00:00
1327,1327,37,270.0,270.0,33.17,2026-06-05T00:00:00+00:00,2026-06-14T00:00:00+00:00
1328,1328,63,60.0,60.0,28.03,2026-06-05T00:00:00+00:00,2026-06-11T00:00:00+00:00
1329,1329,44,450.0,450.0,139.01,2026-06-05T00:00:00+00:00,2026-06-13T00:00:00+00:00
1330,1330,62,75.0,75.0,23.84,2026-06-05T00:00:00+00:00,2026-06-13T00:00:00+00:00
1331,1331,84,180.0,180.0,13.25,2026-06-06T00:00:00+00:00,2026-06-09T00:00:00+00:00
1332,1332,20,150.0,150.0,22.75,2026-06-06T00:00:00+00:00,2026-06-16T00:00:00+00:00
1333,1333,30,600.0,600.0,85.65,2026-06-07T00:00:00+00:00,2026-06-10T00:00:00+00:00
1334,1334,70,225.0,225.0,63.4,2026-06-07T00:00:00+00:00,2026-06-14T00:00:00+00:00
1335,1335,71,375.0,375.0,59.64,2026-06-07T00:00:00+00:00,2026-06-11T00:00:00+00:00
1336,1336,2,450.0,450.0,24.62,2026-06-07T00:00:00+00:00,2026-06-13T00:00:00+00:00
1337,1337,60,60.0,60.0,121.37,2026-06-07T00:00:00+00:00,2026-06-11T00:00:00+00:00
1338,1338,50,525.0,525.0,28.43,2026-06-07T00:00:00+00:00,2026-06-11T00:00:00+00:00
1339,1339,64,75.0,75.0,69.56,2026-06-07T00:00:00+00:00,2026-06-14T00:00:00+00:00
1340,1340,28,225.0,225.0,128.0,2026-06-07T00:00:00+00:00,2026-06-11T00:00:00+00:00
1341,1341,12,270.0,270.0,149.28,2026-06-08T00:00:00+00:00,2026-06-15T00:00:00+00:00
1342,1342,59,750.0,750.0,95.68,2026-06-08T00:00:00+00:00,2026-06-17T00:00:00+00:00
1343,1343,25,900.0,900.0,149.32,2026-06-08T00:00:00+00:00,2026-06-11T00:00:00+00:00
1344,1344,69,180.0,180.0,22.48,2026-06-09T00:00:00+00:00,2026-06-16T00:00:00+00:00
1345,1345,36,300.0,300.0,19.08,2026-06-09T00:00:00+00:00,2026-06-16T00:00:00+00:00
1346,1346,3,375.0,375.0,58.48,2026-06-10T00:00:00+00:00,2026-06-18T00:00:00+00:00
1347,1347,48,225.0,225.0,5.5,2026-06-10T00:00:00+00:00,2026-06-19T00:00:00+00:00
1348,1348,27,180.0,180.0,9.42,2026-06-10T00:00:00+00:00,2026-06-17T00:00:00+00:00
1349,1349,58,600.0,600.0,72.03,2026-06-10T00:00:00+00:00,2026-06-14T00:00:00+00:00
1350,1350,33,1050.0,1050.0,76.87,2026-06-10T00:00:00+00:00,2026-06-14T00:00:00+00:00
1351,1351,24,750.0,750.0,41.25,2026-06-10T00:00:00+00:00,2026-06-13T00:00:00+00:00
1352,1352,87,60.0,60.0,17.62,2026-06-11T00:00:00+00:00,2026-06-15T00:00:00+00:00
1353,1353,26,450.0,450.0,34.22,2026-06-11T00:00:00+00:00,2026-06-14T00:00:00+00:00
1354,1354,15,300.0,300.0,12.49,2026-06-11T00:00:00+00:00,2026-06-18T00:00:00+00:00
1355,1355,55,210.0,210.0,64.23,2026-06-11T00:00:00+00:00,2026-06-18T00:00:00+00:00
1356,1356,76,210.0,210.0,6.01,2026-06-12T00:00:00+00:00,2026-06-20T00:00:00+00:00
1357,1357,17,750.0,750.0,30.18,2026-06-12T00:00:00+00:00,2026-06-18T00:00:00+00:00
1358,1358,73,30.0,30.0,112.63,2026-06-12T00:00:00+00:00,2026-06-20T00:00:00+00:00
1359,1359,82,2700.0,2700.0,115.5,2026-06-13T00:00:00+00:00,2026-06-21T00:00:00+00:00
1360,1360,34,375.0,375.0,44.18,2026-06-13T00:00:00+00:00,2026-06-20T00:00:00+00:00
1361,1361,46,270.0,270.0,121.99,2026-06-13T00:00:00+00:00,2026-06-19T00:00:00+00:00
1362,1362,49,330.0,330.0,53.97,2026-06-13T00:00:00+00:00,2026-06-21T00:00:00+00:00
1363,1363,51,75.0,75.0,66.59,2026-06-14T00:00:00+00:00,2026-06-18T00:00:00+00:00
1364,1364,31,675.0,675.0,37.33,2026-06-14T00:00:00+00:00,2026-06-18T00:00:00+00:00
1365,1365,56,300.0,300.0,62.1,2026-06-14T00:00:00+00:00,2026-06-22T00:00:00+00:00
1366,1366,52,120.0,120.0,66.54,2026-06-15T00:00:00+00:00,2026-06-24T00:00:00+00:00
1367,1367,41,375.0,375.0,82.75,2026-06-15T00:00:00+00:00,2026-06-19T00:00:00+00:00
1368,1368,81,3000.0,3000.0,20.68,2026-06-15T00:00:00+00:00,2026-06-23T00:00:00+00:00
1369,1369,5,525.0,525.0,25.41,2026-06-16T00:00:00+00:00,2026-06-20T00:00:00+00:00
1370,1370,4,600.0,600.0,102.89,2026-06-16T00:00:00+00:00,2026-06-20T00:00:00+00:00
1371,1371,90,45.0,45.0,43.28,2026-06-16T00:00:00+00:00,2026-06-20T00:00:00+00:00
1372,1372,54,75.0,75.0,47.77,2026-06-16T00:00:00+00:00,2026-06-23T00:00:00+00:00
1373,1373,97,30.0,30.0,42.1,2026-06-16T00:00:00+00:00,2026-06-20T00:00:00+00:00
1374,1374,61,90.0,90.0,69.4,2026-06-16T00:00:00+00:00,2026-06-24T00:00:00+00:00
1375,1375,39,900.0,900.0,2.52,2026-06-16T00:00:00+00:00,2026-06-24T00:00:00+00:00
1376,1376,38,1500.0,1500.0,135.99,2026-06-16T00:00:00+00:00,2026-06-23T00:00:00+00:00
1377,1377,16,120.0,120.0,109.06,2026-06-16T00:00:00+00:00,2026-06-26T00:00:00+00:00
1378,1378,93,30.0,30.0,142.31,2026-06-17T00:00:00+00:00,2026-06-24T00:00:00+00:00
1379,1379,19,420.0,420.0,52.22,2026-06-17T00:00:00+00:00,2026-06-21T00:00:00+00:00
1380,1380,72,45.0,45.0,72.59,2026-06-17T00:00:00+00:00,2026-06-25T00:00:00+00:00
1381,1381,95,225.0,225.0,45.55,2026-06-17T00:00:00+00:00,2026-06-23T00:00:00+00:00
1382,1382,6,420.0,420.0,137.07,2026-06-17T00:00:00+00:00,2026-06-24T00:00:00+00:00
1383,1383,83,1500.0,1500.0,18.0,2026-06-17T00:00:00+00:00,2026-06-23T00:00:00+00:00
1384,1384,22,2250.0,2250.0,145.41,2026-06-17T00:00:00+00:00,2026-06-21T00:00:00+00:00
1385,1385,75,150.0,150.0,138.09,2026-06-18T00:00:00+00:00,2026-06-25T00:00:00+00:00
1386,1386,99,375.0,375.0,42.92,2026-06-18T00:00:00+00:00,2026-06-28T00:00:00+00:00
1387,1387,100,30.0,30.0,35.67,2026-06-18T00:00:00+00:00,2026-06-22T00:00:00+00:00
1388,1388,9,300.0,300.0,131.95,2026-06-19T00:00:00+00:00,2026-06-29T00:00:00+00:00
1389,1389,1,675.0,675.0,55.58,2026-06-19T00:00:00+00:00,2026-06-22T00:00:00+00:00
1390,1390,29,120.0,120.0,38.44,2026-06-19T00:00:00+00:00,2026-06-22T00:00:00+00:00
1391,1391,92,30.0,30.0,54.51,2026-06-19T00:00:00+00:00,2026-06-22T00:00:00+00:00
1392,1392,67,120.0,120.0,115.34,2026-06-20T00:00:00+00:00,2026-06-28T00:00:00+00:00
1393,1393,40,600.0,600.0,83.65,2026-06-20T00:00:00+00:00,2026-06-23T00:00:00+00:00
1394,1394,43,225.0,225.0,102.95,2026-06-21T00:00:00+00:00,2026-06-28T00:00:00+00:00
1395,1395,10,450.0,450.0,115.34,2026-06-21T00:00:00+00:00,2026-06-29T00:00:00+00:00
1396,1396,35,225.0,225.0,3.16,2026-06-21T00:00:00+00:00,2026-06-29T00:00:00+00:00
1397,1397,42,300.0,300.0,47.62,2026-06-21T00:00:00+00:00,2026-06-24T00:00:00+00:00
1398,1398,79,90.0,90.0,81.83,2026-06-21T00:00:00+00:00,2026-06-29T00:00:00+00:00
1399,1399,11,330.0,330.0,64.62,2026-06-21T00:00:00+00:00,2026-06-30T00:00:00+00:00
1400,1400,44,450.0,450.0,139.01,2026-06-22T00:00:00+00:00,2026-06-30T00:00:00+00:00
1401,1401,13,180.0,180.0,11.48,2026-06-22T00:00:00+00:00,2026-06-26T00:00:00+00:00
1402,1402,94,330.0,330.0,104.21,2026-06-23T00:00:00+00:00,2026-07-01T00:00:00+00:00
1403,1403,78,180.0,180.0,113.3,2026-06-23T00:00:00+00:00,2026-06-29T00:00:00+00:00
1404,1404,47,1350.0,1350.0,34.92,2026-06-23T00:00:00+00:00,2026-06-26T00:00:00+00:00
1405,1405,23,1200.0,1200.0,33.63,2026-06-23T00:00:00+00:00,2026-06-26T00:00:00+00:00
1406,1406,45,420.0,420.0,28.55,2026-06-23T00:00:00+00:00,2026-06-30T00:00:00+00:00
1407,1407,53,90.0,90.0,142.43,2026-06-23T00:00:00+00:00,2026-06-27T00:00:00+00:00
1408,1408,88,120.0,120.0,28.07,2026-06-24T00:00:00+00:00,2026-07-01T00:00:00+00:00
1409,1409,91,90.0,90.0,58.09,2026-06-24T00:00:00+00:00,2026-07-02T00:00:00+00:00
1410,1410,85,75.0,75.0,127.84,2026-06-24T00:00:00+00:00,2026-06-28T00:00:00+00:00
1411,1411,57,150.0,150.0,91.79,2026-06-25T00:00:00+00:00,2026-07-05T00:00:00+00:00
1412,1412,62,75.0,75.0,23.84,2026-06-25T00:00:00+00:00,2026-07-03T00:00:00+00:00
1413,1413,89,450.0,450.0,70.8,2026-06-25T00:00:00+00:00,2026-07-03T00:00:00+00:00
1414,1414,65,60.0,60.0,122.62,2026-06-25T00:00:00+00:00,2026-07-01T00:00:00+00:00
1415,1415,21,1800.0,1800.0,121.59,2026-06-25T00:00:00+00:00,2026-07-03T00:00:00+00:00
1416,1416,80,150.0,150.0,113.63,2026-06-25T00:00:00+00:00,2026-07-01T00:00:00+00:00
1417,1417,66,45.0,45.0,129.5,2026-06-26T00:00:00+00:00,2026-07-03T00:00:00+00:00
1418,1418,77,225.0,225.0,58.11,2026-06-26T00:00:00+00:00,2026-06-29T00:00:00+00:00
1419,1419,18,210.0,210.0,129.85,2026-06-26T00:00:00+00:00,2026-06-29T00:00:00+00:00
1420,1420,37,270.0,270.0,33.17,2026-06-26T00:00:00+00:00,2026-07-05T00:00:00+00:00
1421,1421,59,750.0,750.0,95.68,2026-06-26T00:00:00+00:00,2026-07-05T00:00:00+00:00
1422,1422,32,270.0,270.0,3.38,2026-06-26T00:00:00+00:00,2026-07-04T00:00:00+00:00
1423,1423,14,375.0,375.0,12.51,2026-06-27T00:00:00+00:00,2026-07-05T00:00:00+00:00
1424,1424,20,150.0,150.0,22.75,2026-06-27T00:00:00+00:00,2026-07-07T00:00:00+00:00
1425,1425,74,30.0,30.0,66.5,2026-06-27T00:00:00+00:00,2026-07-05T00:00:00+00:00
1426,1426,7,480.0,480.0,81.83,2026-06-27T00:00:00+00:00,2026-06-30T00:00:00+00:00
1427,1427,69,180.0,180.0,22.48,2026-06-28T00:00:00+00:00,2026-07-05T00:00:00+00:00
1428,1428,15,300.0,300.0,12.49,2026-06-28T00:00:00+00:00,2026-07-05T00:00:00+00:00
1429,1429,68,150.0,150.0,107.6,2026-06-28T00:00:00+00:00,2026-07-07T00:00:00+00:00
1430,1430,2,450.0,450.0,24.62,2026-06-28T00:00:00+00:00,2026-07-04T00:00:00+00:00
1431,1431,28,225.0,225.0,128.0,2026-06-29T00:00:00+00:00,2026-07-03T00:00:00+00:00
1432,1432,71,375.0,375.0,59.64,2026-06-29T00:00:00+00:00,2026-07-03T00:00:00+00:00
1433,1433,96,45.0,45.0,72.04,2026-06-29T00:00:00+00:00,2026-07-03T00:00:00+00:00
1434,1434,8,225.0,225.0,4.88,2026-06-29T00:00:00+00:00,2026-07-07T00:00:00+00:00
1435,1435,55,210.0,210.0,64.23,2026-06-29T00:00:00+00:00,2026-07-06T00:00:00+00:00
1436,1436,98,75.0,75.0,81.31,2026-06-29T00:00:00+00:00,2026-07-03T00:00:00+00:00
1437,1437,86,60.0,60.0,99.91,2026-06-29T00:00:00+00:00,2026-07-03T00:00:00+00:00
1438,1438,70,225.0,225.0,63.4,2026-06-30T00:00:00+00:00,2026-07-07T00:00:00+00:00
1439,1439,64,75.0,75.0,69.56,2026-06-30T00:00:00+00:00,2026-07-07T00:00:00+00:00
1440,1440,17,750.0,750.0,30.18,2026-07-01T00:00:00+00:00,2026-07-07T00:00:00+00:00
1441,1441,12,270.0,270.0,149.28,2026-07-01T00:00:00+00:00,2026-07-08T00:00:00+00:00
1442,1442,63,60.0,60.0,28.03,2026-07-01T00:00:00+00:00,2026-07-07T00:00:00+00:00
1443,1443,48,225.0,225.0,5.5,2026-07-01T00:00:00+00:00,2026-07-10T00:00:00+00:00
1444,1444,84,180.0,180.0,13.25,2026-07-01T00:00:00+00:00,2026-07-04T00:00:00+00:00
1445,1445,31,675.0,675.0,37.33,2026-07-01T00:00:00+00:00,2026-07-05T00:00:00+00:00
1446,1446,24,750.0,750.0,41.25,2026-07-02T00:00:00+00:00,2026-07-05T00:00:00+00:00
1447,1447,82,2700.0,2700.0,115.5,2026-07-02T00:00:00+00:00,2026-07-10T00:00:00+00:00
1448,1448,49,330.0,330.0,53.97,2026-07-02T00:00:00+00:00,2026-07-10T00:00:00+00:00
1449,1449,36,300.0,300.0,19.08,2026-07-02T00:00:00+00:00,2026-07-09T00:00:00+00:00
1450,1450,38,1500.0,1500.0,135.99,2026-07-02T00:00:00+00:00,2026-07-09T00:00:00+00:00
1451,1451,33,1050.0,1050.0,76.87,2026-07-02T00:00:00+00:00,2026-07-06T00:00:00+00:00
1452,1452,50,525.0,525.0,28.43,2026-07-03T00:00:00+00:00,2026-07-07T00:00:00+00:00
1453,1453,26,450.0,450.0,34.22,2026-07-03T00:00:00+00:00,2026-07-06T00:00:00+00:00
1454,1454,58,600.0,600.0,72.03,2026-07-03T00:00:00+00:00,2026-07-07T00:00:00+00:00
1455,1455,46,270.0,270.0,121.99,2026-07-04T00:00:00+00:00,2026-07-10T00:00:00+00:00
1456,1456,83,1500.0,1500.0,18.0,2026-07-04T00:00:00+00:00,2026-07-10T00:00:00+00:00
1457,1457,76,210.0,210.0,6.01,2026-07-04T00:00:00+00:00,2026-07-12T00:00:00+00:00
1458,1458,41,375.0,375.0,82.75,2026-07-04T00:00:00+00:00,2026-07-08T00:00:00+00:00
1459,1459,3,375.0,375.0,58.48,2026-07-04T00:00:00+00:00,2026-07-12T00:00:00+00:00
1460,1460,73,30.0,30.0,112.63,2026-07-04T00:00:00+00:00,2026-07-12T00:00:00+00:00
1461,1461,60,60.0,60.0,121.37,2026-07-04T00:00:00+00:00,2026-07-08T00:00:00+00:00
1462,1462,22,2250.0,2250.0,145.41,2026-07-04T00:00:00+00:00,2026-07-08T00:00:00+00:00
1463,1463,25,900.0,900.0,149.32,2026-07-04T00:00:00+00:00,2026-07-07T00:00:00+00:00
1464,1464,34,375.0,375.0,44.18,2026-07-04T00:00:00+00:00,2026-07-11T00:00:00+00:00
1465,1465,39,900.0,900.0,2.52,2026-07-05T00:00:00+00:00,2026-07-13T00:00:00+00:00
1466,1466,29,120.0,120.0,38.44,2026-07-06T00:00:00+00:00,2026-07-09T00:00:00+00:00
1467,1467,54,75.0,75.0,47.77,2026-07-06T00:00:00+00:00,2026-07-13T00:00:00+00:00
1468,1468,27,180.0,180.0,9.42,2026-07-06T00:00:00+00:00,2026-07-13T00:00:00+00:00
1469,1469,87,60.0,60.0,17.62,2026-07-07T00:00:00+00:00,2026-07-11T00:00:00+00:00
1470,1470,81,3000.0,3000.0,20.68,2026-07-07T00:00:00+00:00,2026-07-15T00:00:00+00:00
1471,1471,5,525.0,525.0,25.41,2026-07-07T00:00:00+00:00,2026-07-11T00:00:00+00:00
1472,1472,97,30.0,30.0,42.1,2026-07-08T00:00:00+00:00,2026-07-12T00:00:00+00:00
1473,1473,6,420.0,420.0,137.07,2026-07-08T00:00:00+00:00,2026-07-15T00:00:00+00:00
1474,1474,61,90.0,90.0,69.4,2026-07-08T00:00:00+00:00,2026-07-16T00:00:00+00:00
1475,1475,40,600.0,600.0,83.65,2026-07-09T00:00:00+00:00,2026-07-12T00:00:00+00:00
1476,1476,52,120.0,120.0,66.54,2026-07-11T00:00:00+00:00,2026-07-20T00:00:00+00:00
1477,1477,75,150.0,150.0,138.09,2026-07-11T00:00:00+00:00,2026-07-18T00:00:00+00:00
1478,1478,47,1350.0,1350.0,34.92,2026-07-11T00:00:00+00:00,2026-07-14T00:00:00+00:00
1479,1479,30,600.0,600.0,85.65,2026-07-11T00:00:00+00:00,2026-07-14T00:00:00+00:00
1480,1480,95,225.0,225.0,45.55,2026-07-11T00:00:00+00:00,2026-07-17T00:00:00+00:00
1481,1481,4,600.0,600.0,102.89,2026-07-11T00:00:00+00:00,2026-07-15T00:00:00+00:00
1482,1482,78,180.0,180.0,113.3,2026-07-11T00:00:00+00:00,2026-07-17T00:00:00+00:00
1483,1483,43,225.0,225.0,102.95,2026-07-12T00:00:00+00:00,2026-07-19T00:00:00+00:00
1484,1484,90,45.0,45.0,43.28,2026-07-12T00:00:00+00:00,2026-07-16T00:00:00+00:00
1485,1485,7,480.0,480.0,81.83,2026-07-12T00:00:00+00:00,2026-07-15T00:00:00+00:00
1486,1486,1,675.0,675.0,55.58,2026-07-12T00:00:00+00:00,2026-07-15T00:00:00+00:00
1487,1487,51,75.0,75.0,66.59,2026-07-12T00:00:00+00:00,2026-07-16T00:00:00+00:00
1488,1488,56,300.0,300.0,62.1,2026-07-13T00:00:00+00:00,2026-07-21T00:00:00+00:00
1489,1489,42,300.0,300.0,47.62,2026-07-13T00:00:00+00:00,2026-07-16T00:00:00+00:00
1490,1490,35,225.0,225.0,3.16,2026-07-14T00:00:00+00:00,2026-07-22T00:00:00+00:00
1491,1491,99,375.0,375.0,42.92,2026-07-14T00:00:00+00:00,2026-07-24T00:00:00+00:00
1492,1492,21,1800.0,1800.0,121.59,2026-07-14T00:00:00+00:00,2026-07-22T00:00:00+00:00
1493,1493,45,420.0,420.0,28.55,2026-07-14T00:00:00+00:00,2026-07-21T00:00:00+00:00
1494,1494,79,90.0,90.0,81.83,2026-07-15T00:00:00+00:00,2026-07-23T00:00:00+00:00
1495,1495,10,450.0,450.0,115.34,2026-07-15T00:00:00+00:00,2026-07-23T00:00:00+00:00
1496,1496,19,420.0,420.0,52.22,2026-07-15T00:00:00+00:00,2026-07-19T00:00:00+00:00
1497,1497,72,45.0,45.0,72.59,2026-07-15T00:00:00+00:00,2026-07-23T00:00:00+00:00
1498,1498,11,330.0,330.0,64.62,2026-07-16T00:00:00+00:00,2026-07-25T00:00:00+00:00
1499,1499,13,180.0,180.0,11.48,2026-07-16T00:00:00+00:00,2026-07-20T00:00:00+00:00
1500,1500,94,330.0,330.0,104.21,2026-07-16T00:00:00+00:00,2026-07-24T00:00:00+00:00
1501,1501,100,30.0,30.0,35.67,2026-07-16T00:00:00+00:00,2026-07-20T00:00:00+00:00
1502,1502,18,210.0,210.0,129.85,2026-07-16T00:00:00+00:00,2026-07-19T00:00:00+00:00
1503,1503,16,120.0,120.0,109.06,2026-07-16T00:00:00+00:00,2026-07-26T00:00:00+00:00
1504,1504,67,120.0,120.0,115.34,2026-07-16T00:00:00+00:00,2026-07-24T00:00:00+00:00
1505,1505,32,270.0,270.0,3.38,2026-07-17T00:00:00+00:00,2026-07-25T00:00:00+00:00
1506,1506,85,75.0,75.0,127.84,2026-07-17T00:00:00+00:00,2026-07-21T00:00:00+00:00
1507,1507,65,60.0,60.0,122.62,2026-07-17T00:00:00+00:00,2026-07-23T00:00:00+00:00
1508,1508,9,300.0,300.0,131.95,2026-07-17T00:00:00+00:00,2026-07-27T00:00:00+00:00
1509,1509,66,45.0,45.0,129.5,2026-07-17T00:00:00+00:00,2026-07-24T00:00:00+00:00
1510,1510,69,180.0,180.0,22.48,2026-07-17T00:00:00+00:00,2026-07-24T00:00:00+00:00
1511,1511,77,225.0,225.0,58.11,2026-07-17T00:00:00+00:00,2026-07-20T00:00:00+00:00
1512,1512,8,225.0,225.0,4.88,2026-07-18T00:00:00+00:00,2026-07-26T00:00:00+00:00
1513,1513,93,30.0,30.0,142.31,2026-07-18T00:00:00+00:00,2026-07-25T00:00:00+00:00
1514,1514,62,75.0,75.0,23.84,2026-07-18T00:00:00+00:00,2026-07-26T00:00:00+00:00
1515,1515,37,270.0,270.0,33.17,2026-07-18T00:00:00+00:00,2026-07-27T00:00:00+00:00
1516,1516,36,300.0,300.0,19.08,2026-07-18T00:00:00+00:00,2026-07-25T00:00:00+00:00
1517,1517,59,750.0,750.0,95.68,2026-07-18T00:00:00+00:00,2026-07-27T00:00:00+00:00
1518,1518,44,450.0,450.0,139.01,2026-07-18T00:00:00+00:00,2026-07-26T00:00:00+00:00
1519,1519,33,1050.0,1050.0,76.87,2026-07-18T00:00:00+00:00,2026-07-22T00:00:00+00:00
1520,1520,53,90.0,90.0,142.43,2026-07-18T00:00:00+00:00,2026-07-22T00:00:00+00:00
1521,1521,23,1200.0,1200.0,33.63,2026-07-18T00:00:00+00:00,2026-07-21T00:00:00+00:00
1522,1522,91,90.0,90.0,58.09,2026-07-19T00:00:00+00:00,2026-07-27T00:00:00+00:00
1523,1523,12,270.0,270.0,149.28,2026-07-19T00:00:00+00:00,2026-07-26T00:00:00+00:00
1524,1524,98,75.0,75.0,81.31,2026-07-19T00:00:00+00:00,2026-07-23T00:00:00+00:00
1525,1525,31,675.0,675.0,37.33,2026-07-20T00:00:00+00:00,2026-07-24T00:00:00+00:00
1526,1526,89,450.0,450.0,70.8,2026-07-20T00:00:00+00:00,2026-07-28T00:00:00+00:00
1527,1527,28,225.0,225.0,128.0,2026-07-20T00:00:00+00:00,2026-07-24T00:00:00+00:00
1528,1528,20,150.0,150.0,22.75,2026-07-20T00:00:00+00:00,2026-07-30T00:00:00+00:00
1529,1529,88,120.0,120.0,28.07,2026-07-20T00:00:00+00:00,2026-07-27T00:00:00+00:00
1530,1530,70,225.0,225.0,63.4,2026-07-21T00:00:00+00:00,2026-07-28T00:00:00+00:00
1531,1531,24,750.0,750.0,41.25,2026-07-21T00:00:00+00:00,2026-07-24T00:00:00+00:00
1532,1532,17,750.0,750.0,30.18,2026-07-21T00:00:00+00:00,2026-07-27T00:00:00+00:00
1533,1533,92,30.0,30.0,54.51,2026-07-21T00:00:00+00:00,2026-07-24T00:00:00+00:00
1534,1534,83,1500.0,1500.0,18.0,2026-07-22T00:00:00+00:00,2026-07-28T00:00:00+00:00
1535,1535,2,450.0,450.0,24.62,2026-07-22T00:00:00+00:00,2026-07-28T00:00:00+00:00
1536,1536,34,375.0,375.0,44.18,2026-07-22T00:00:00+00:00,2026-07-29T00:00:00+00:00
1537,1537,15,300.0,300.0,12.49,2026-07-22T00:00:00+00:00,2026-07-29T00:00:00+00:00
1538,1538,64,75.0,75.0,69.56,2026-07-22T00:00:00+00:00,2026-07-29T00:00:00+00:00
1539,1539,46,270.0,270.0,121.99,2026-07-22T00:00:00+00:00,2026-07-28T00:00:00+00:00
1540,1540,84,180.0,180.0,13.25,2026-07-22T00:00:00+00:00,2026-07-25T00:00:00+00:00
1541,1541,38,1500.0,1500.0,135.99,2026-07-22T00:00:00+00:00,2026-07-29T00:00:00+00:00
1542,1542,22,2250.0,2250.0,145.41,2026-07-23T00:00:00+00:00,2026-07-27T00:00:00+00:00
1543,1543,80,150.0,150.0,113.63,2026-07-23T00:00:00+00:00,2026-07-29T00:00:00+00:00
1544,1544,14,375.0,375.0,12.51,2026-07-23T00:00:00+00:00,2026-07-31T00:00:00+00:00
1545,1545,50,525.0,525.0,28.43,2026-07-24T00:00:00+00:00,2026-07-28T00:00:00+00:00
1546,1546,57,150.0,0.0,91.79,2026-07-24T00:00:00+00:00,2026-07-24T00:00:00+00:00
1547,1547,58,600.0,600.0,72.03,2026-07-24T00:00:00+00:00,2026-07-28T00:00:00+00:00
1548,1548,3,375.0,0.0,58.48,2026-07-24T00:00:00+00:00,2026-07-24T00:00:00+00:00
1549,1549,25,900.0,900.0,149.32,2026-07-24T00:00:00+00:00,2026-07-27T00:00:00+00:00
1550,1550,71,375.0,375.0,59.64,2026-07-24T00:00:00+00:00,2026-07-28T00:00:00+00:00
1551,1551,96,45.0,45.0,72.04,2026-07-25T00:00:00+00:00,2026-07-29T00:00:00+00:00
1552,1552,60,60.0,60.0,121.37,2026-07-25T00:00:00+00:00,2026-07-29T00:00:00+00:00
1553,1553,26,450.0,450.0,34.22,2026-07-25T00:00:00+00:00,2026-07-28T00:00:00+00:00
1554,1554,48,225.0,0.0,5.5,2026-07-25T00:00:00+00:00,2026-07-25T00:00:00+00:00
1555,1555,82,2700.0,0.0,115.5,2026-07-25T00:00:00+00:00,2026-07-25T00:00:00+00:00
1556,1556,81,3000.0,0.0,20.68,2026-07-25T00:00:00+00:00,2026-07-25T00:00:00+00:00
1557,1557,68,150.0,0.0,107.6,2026-07-25T00:00:00+00:00,2026-07-25T00:00:00+00:00
1558,1558,76,210.0,0.0,6.01,2026-07-25T00:00:00+00:00,2026-07-25T00:00:00+00:00
1559,1559,49,330.0,0.0,53.97,2026-07-26T00:00:00+00:00,2026-07-26T00:00:00+00:00
1560,1560,55,210.0,0.0,64.23,2026-07-26T00:00:00+00:00,2026-07-26T00:00:00+00:00
1561,1561,41,375.0,375.0,82.75,2026-07-27T00:00:00+00:00,2026-07-31T00:00:00+00:00
1562,1562,78,180.0,0.0,113.3,2026-07-27T00:00:00+00:00,2026-07-27T00:00:00+00:00
1563,1563,87,60.0,60.0,17.62,2026-07-27T00:00:00+00:00,2026-07-31T00:00:00+00:00
1564,1564,86,60.0,60.0,99.91,2026-07-27T00:00:00+00:00,2026-07-31T00:00:00+00:00
1565,1565,29,120.0,0.0,38.44,2026-07-29T00:00:00+00:00,2026-07-29T00:00:00+00:00
1566,1566,39,900.0,0.0,2.52,2026-07-29T00:00:00+00:00,2026-07-29T00:00:00+00:00
1567,1567,73,30.0,0.0,112.63,2026-07-30T00:00:00+00:00,2026-07-30T00:00:00+00:00
1568,1568,6,420.0,0.0,137.07,2026-07-30T00:00:00+00:00,2026-07-30T00:00:00+00:00
1569,1569,54,75.0,0.0,47.77,2026-07-31T00:00:00+00:00,2026-07-31T00:00:00+00:00
1570,1570,63,60.0,0.0,28.03,2026-07-31T00:00:00+00:00,2026-07-31T00:00:00+00:00
